CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
38412308,01/01/2008,17:00:00,01/01/2008,18:00:00,79.0,01/23/2008,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1001322.0,188842.0,(null),(null),(null),,40.68499,-73.938444,"(40.68499, -73.938444)",PATROL BORO BKLYN NORTH,(null),45-64,BLACK,F
54615671,12/02/2008,23:30:00,12/03/2008,03:40:00,108.0,12/03/2008,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1009437.0,209899.0,(null),UNKNOWN,(null),,40.742768,-73.909103,"(40.742768, -73.909103)",PATROL BORO QUEENS NORTH,(null),25-44,WHITE,M
45993351,04/26/2008,08:00:00,04/27/2008,08:45:00,50.0,04/27/2008,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1008542.0,259916.0,(null),(null),(null),,40.880052,-73.912152,"(40.880052, -73.912152)",PATROL BORO BRONX,(null),25-44,BLACK,M
52126520,10/12/2008,01:10:00,10/12/2008,01:25:00,44.0,10/12/2008,117,DANGEROUS DRUGS,503.0,"CONTROLLED SUBSTANCE,INTENT TO",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1005146.0,240722.0,(null),(null),(null),,40.827377,-73.924495,"(40.827377, -73.924495)",PATROL BORO BRONX,(null),(null),UNKNOWN,E
54974110,12/15/2008,11:30:00,12/15/2008,13:00:00,40.0,12/15/2008,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1009347.0,235307.0,(null),(null),(null),,40.812505,-73.909335,"(40.812505, -73.909335)",PATROL BORO BRONX,(null),45-64,BLACK,F
52057705,10/08/2008,23:55:00,10/08/2008,23:58:00,73.0,10/09/2008,236,DANGEROUS WEAPONS,782.0,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BROOKLYN,(null),TRANSIT - NYC SUBWAY,N.Y. TRANSIT POLICE,1,(null),(null),(null),1009004.0,186404.0,(null),(null),(null),33.0,40.67827803,-73.91075494,"(40.67827803, -73.91075494)",PATROL BORO BKLYN NORTH,ROCKAWAY AVENUE,(null),UNKNOWN,E
45222709,04/01/2008,15:00:00,04/03/2008,15:00:00,44.0,04/03/2008,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,INSIDE,STORE UNCLASSIFIED,N.Y. POLICE DEPT,0,(null),(null),(null),1005998.0,245095.0,45-64,WHITE HISPANIC,M,,40.83938,-73.921399,"(40.83938, -73.921399)",PATROL BORO BRONX,(null),45-64,BLACK HISPANIC,F
53989050,11/11/2008,16:25:00,11/11/2008,16:30:00,83.0,11/11/2008,341,PETIT LARCENY,333.0,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,CLOTHING/BOUTIQUE,N.Y. POLICE DEPT,0,(null),(null),(null),1000871.0,194188.0,(null),(null),(null),,40.699665,-73.940055,"(40.699665, -73.940055)",PATROL BORO BKLYN NORTH,(null),(null),UNKNOWN,D
54279160,11/19/2008,15:10:00,,(null),40.0,11/19/2008,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,OPPOSITE OF,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,(null),(null),(null),1009213.0,234812.0,<18,WHITE HISPANIC,M,,40.811147,-73.909821,"(40.811147, -73.909821)",PATROL BORO BRONX,(null),25-44,WHITE HISPANIC,M
38755588,01/29/2008,20:30:00,01/30/2008,08:10:00,67.0,01/30/2008,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),998722.0,173864.0,(null),(null),(null),,40.643884,-73.947851,"(40.643884, -73.947851)",PATROL BORO BKLYN SOUTH,(null),25-44,BLACK,M
53824448,11/03/2008,17:00:00,,(null),60.0,11/04/2008,343,OTHER OFFENSES RELATED TO THEF,478.0,"THEFT OF SERVICES, UNCLASSIFIE",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),993769.0,153688.0,(null),UNKNOWN,(null),,40.58851,-73.965727,"(40.58851, -73.965727)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE,M
51898658,10/03/2008,14:10:00,10/03/2008,14:10:00,77.0,10/03/2008,235,DANGEROUS DRUGS,511.0,"CONTROLLED SUBSTANCE, POSSESSI",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),365,1005710.0,185258.0,(null),(null),(null),,40.675142,-73.922632,"(40.675142, -73.922632)",PATROL BORO BKLYN NORTH,(null),(null),UNKNOWN,E
52219620,10/14/2008,21:50:00,10/14/2008,21:55:00,67.0,10/14/2008,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1005333.0,178195.0,18-24,BLACK,F,,40.65575566,-73.92401558,"(40.65575566, -73.92401558)",PATROL BORO BKLYN SOUTH,(null),18-24,BLACK,M
54837713,10/20/2008,10:30:00,12/11/2008,10:30:00,73.0,12/12/2008,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,(null),(null),(null),1008730.0,181973.0,<18,BLACK,M,,40.666119,-73.911757,"(40.666119, -73.911757)",PATROL BORO BKLYN NORTH,(null),(null),BLACK,M
44643095,03/18/2008,20:34:00,03/18/2008,20:34:00,90.0,03/18/2008,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE - PUBLIC HOUSING,N.Y. POLICE DEPT,0,(null),(null),(null),1000663.0,197338.0,(null),(null),(null),,40.70831,-73.940799,"(40.70831, -73.940799)",PATROL BORO BKLYN NORTH,(null),(null),UNKNOWN,E
51445785,05/01/2007,00:01:00,11/30/2007,00:01:00,90.0,09/16/2008,109,GRAND LARCENY,405.0,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),998883.0,195427.0,(null),(null),(null),,40.703067,-73.947223,"(40.703067, -73.947223)",PATROL BORO BKLYN NORTH,(null),25-44,WHITE,M
55065834,12/20/2008,15:05:00,,(null),44.0,12/20/2008,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,INSIDE,GROCERY/BODEGA,N.Y. POLICE DEPT,0,(null),(null),(null),1006094.0,242088.0,(null),BLACK HISPANIC,M,,40.831124,-73.921062,"(40.831124, -73.921062)",PATROL BORO BRONX,(null),25-44,UNKNOWN,M
49613152,08/02/2008,04:45:00,08/02/2008,04:50:00,24.0,08/02/2008,344,ASSAULT 3 & RELATED OFFENSES,101.0,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,(null),(null),(null),993013.0,231465.0,(null),WHITE HISPANIC,M,,40.801991,-73.968347,"(40.801991, -73.968347)",PATROL BORO MAN NORTH,(null),25-44,WHITE HISPANIC,M
37791067,01/02/2008,14:00:00,01/03/2008,15:00:00,66.0,01/16/2008,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),992804.0,170828.0,(null),(null),(null),,40.635556,-73.969179,"(40.635556, -73.969179)",PATROL BORO BKLYN SOUTH,(null),45-64,UNKNOWN,M
47232506,06/06/2008,17:30:00,06/07/2008,11:00:00,77.0,06/07/2008,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),998434.0,184273.0,(null),(null),(null),,40.672455,-73.948866,"(40.672455, -73.948866)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,M
52358030,10/18/2008,23:42:00,,(null),34.0,10/19/2008,114,ARSON,263.0,"ARSON 2,3,4",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,OTHER,97,(null),(null),(null),1005948.0,253615.0,(null),(null),(null),,40.862763,-73.921553,"(40.862763, -73.921553)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,E
48010112,07/05/2008,18:20:00,07/05/2008,18:40:00,32.0,07/05/2008,126,MISCELLANEOUS PENAL LAW,640.0,AGGRAVATED HARASSMENT 1,COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),998311.0,236106.0,(null),(null),(null),,40.814722,-73.949201,"(40.814722, -73.949201)",PATROL BORO MAN NORTH,(null),45-64,WHITE,F
54947347,12/13/2008,10:00:00,12/13/2008,10:05:00,90.0,12/13/2008,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),993096.0,198231.0,45-64,WHITE,M,,40.710772,-73.968091,"(40.710772, -73.968091)",PATROL BORO BKLYN NORTH,(null),45-64,WHITE,M
53824573,11/05/2008,21:30:00,11/05/2008,21:35:00,67.0,11/05/2008,109,GRAND LARCENY,419.0,"LARCENY,GRAND FROM PERSON,UNCL",COMPLETED,FELONY,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),998243.0,176387.0,18-24,BLACK,M,,40.65080714,-73.94957212,"(40.65080714, -73.94957212)",PATROL BORO BKLYN SOUTH,(null),18-24,BLACK,F
44393536,03/07/2008,01:25:00,03/07/2008,01:37:00,73.0,03/07/2008,236,DANGEROUS WEAPONS,782.0,"WEAPONS, POSSESSION, ETC",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),339,1009550.0,181843.0,(null),(null),(null),,40.66576,-73.908802,"(40.66576, -73.908802)",PATROL BORO BKLYN NORTH,(null),(null),UNKNOWN,E
37741839,01/10/2008,10:50:00,01/10/2008,10:59:00,63.0,01/10/2008,348,VEHICLE AND TRAFFIC LAWS,916.0,LEAVING SCENE-ACCIDENT-PERSONA,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1005242.0,162941.0,(null),(null),(null),,40.613888,-73.924391,"(40.613888, -73.924391)",PATROL BORO BKLYN SOUTH,(null),65+,WHITE,F
53988818,11/07/2008,02:30:00,11/08/2008,11:00:00,71.0,11/08/2008,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,(null),FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),998344.0,180070.0,(null),UNKNOWN,(null),,40.660917,-73.949199,"(40.660917, -73.949199)",PATROL BORO BKLYN SOUTH,(null),45-64,BLACK,M
53796723,11/04/2008,18:00:00,,(null),70.0,11/04/2008,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),993665.0,168638.0,45-64,WHITE,F,,40.62954384,-73.96608109,"(40.62954384, -73.96608109)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,M
50463284,08/21/2008,18:15:00,,(null),44.0,08/21/2008,359,OFFENSES AGAINST PUBLIC ADMINI,749.0,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1008893.0,242329.0,(null),(null),(null),,40.831781,-73.910949,"(40.831781, -73.910949)",PATROL BORO BRONX,(null),<18,WHITE HISPANIC,F
47467539,06/19/2008,15:00:00,06/23/2008,19:00:00,66.0,06/23/2008,107,BURGLARY,221.0,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),993315.0,165476.0,(null),(null),(null),,40.620865,-73.967345,"(40.620865, -73.967345)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,M
52706828,10/29/2008,21:00:00,,(null),33.0,10/30/2008,110,GRAND LARCENY OF MOTOR VEHICLE,441.0,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,MANHATTAN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),998486.0,243956.0,(null),(null),(null),,40.836267,-73.94855,"(40.836267, -73.94855)",PATROL BORO MAN NORTH,(null),25-44,BLACK HISPANIC,M
37814237,01/17/2008,09:30:00,01/17/2008,09:50:00,17.0,01/17/2008,107,BURGLARY,221.0,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),993425.0,214346.0,(null),(null),(null),,40.755005,-73.966881,"(40.755005, -73.966881)",PATROL BORO MAN SOUTH,(null),45-64,WHITE,M
48465061,07/19/2008,14:00:00,,(null),63.0,07/20/2008,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1005177.0,160455.0,25-44,WHITE HISPANIC,M,,40.607065,-73.92463,"(40.607065, -73.92463)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE HISPANIC,M
45189256,04/01/2008,09:00:00,04/01/2008,10:30:00,40.0,04/01/2008,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BRONX,INSIDE,HOSPITAL,HEALTH & HOSP CORP,14,(null),(null),(null),1005293.0,237196.0,25-44,BLACK HISPANIC,M,,40.8177,-73.923972,"(40.8177, -73.923972)",PATROL BORO BRONX,(null),25-44,WHITE HISPANIC,F
46584479,05/10/2008,12:30:00,05/10/2008,12:30:00,77.0,05/12/2008,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,(null),COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,(null),(null),(null),993063.0,186809.0,(null),UNKNOWN,(null),,40.67941988,-73.96822614,"(40.67941988, -73.96822614)",PATROL BORO BKLYN NORTH,(null),18-24,WHITE,F
44716642,03/07/2008,21:28:00,03/07/2008,21:50:00,30.0,03/07/2008,358,OFFENSES INVOLVING FRAUD,705.0,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),998357.0,240153.0,(null),(null),(null),,40.825831,-73.949027,"(40.825831, -73.949027)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,E
49619501,07/26/2008,22:00:00,07/26/2008,22:00:00,40.0,07/31/2008,106,FELONY ASSAULT,109.0,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BRONX,(null),PARK/PLAYGROUND,N.Y. POLICE DEPT,0,(null),(null),(null),1005597.0,234066.0,25-44,WHITE HISPANIC,M,,40.8091071,-73.92288685,"(40.8091071, -73.92288685)",PATROL BORO BRONX,(null),18-24,BLACK HISPANIC,M
49938972,07/31/2008,21:00:00,08/02/2008,19:15:00,67.0,08/02/2008,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1009160.0,176471.0,(null),(null),(null),,40.65101372,-73.91022922,"(40.65101372, -73.91022922)",PATROL BORO BKLYN SOUTH,(null),18-24,BLACK,M
45772637,04/17/2008,15:00:00,,(null),46.0,04/17/2008,237,ESCAPE 3,742.0,ESCAPE 3,COMPLETED,MISDEMEANOR,BRONX,FRONT OF,COLLEGE/UNIVERSITY,N.Y. POLICE DEPT,0,(null),(null),(null),1009115.0,251261.0,25-44,WHITE HISPANIC,M,,40.856293,-73.910112,"(40.856293, -73.910112)",PATROL BORO BRONX,(null),(null),UNKNOWN,E
46936952,06/01/2008,03:00:00,06/01/2008,09:45:00,19.0,06/03/2008,109,GRAND LARCENY,438.0,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),998332.0,223203.0,(null),(null),(null),,40.779308,-73.949152,"(40.779308, -73.949152)",PATROL BORO MAN NORTH,(null),25-44,WHITE,F
54062403,11/14/2008,21:40:00,,(null),32.0,11/14/2008,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1000587.0,239536.0,(null),(null),(null),,40.8241314,-73.94097148,"(40.8241314, -73.94097148)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,E
52083196,10/09/2008,17:00:00,,(null),23.0,10/09/2008,351,CRIMINAL MISCHIEF & RELATED OF,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1001171.0,227549.0,18-24,BLACK,M,,40.791231,-73.93889,"(40.791231, -73.93889)",PATROL BORO MAN NORTH,(null),25-44,BLACK,F
45613481,03/11/2008,00:00:00,,(null),32.0,04/11/2008,353,UNAUTHORIZED USE OF A VEHICLE,462.0,UNAUTHORIZED USE VEHICLE 3,COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1001202.0,240977.0,(null),BLACK,M,,40.828087,-73.938743,"(40.828087, -73.938743)",PATROL BORO MAN NORTH,(null),25-44,BLACK,F
47211987,06/12/2008,23:06:00,,(null),32.0,06/12/2008,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,MANHATTAN,REAR OF,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,(null),(null),40086,1000662.0,237815.0,(null),(null),(null),,40.819408,-73.940703,"(40.819408, -73.940703)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,E
37683618,01/12/2008,12:00:00,01/12/2008,12:00:00,60.0,01/12/2008,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,(null),(null),(null),993155.0,149243.0,(null),(null),(null),,40.576309,-73.967943,"(40.576309, -73.967943)",PATROL BORO BKLYN SOUTH,(null),45-64,UNKNOWN,F
53768867,10/31/2008,17:00:00,11/03/2008,06:00:00,108.0,11/03/2008,341,PETIT LARCENY,349.0,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1000666.0,208310.0,(null),(null),(null),,40.738424,-73.940759,"(40.738424, -73.940759)",PATROL BORO QUEENS NORTH,(null),(null),UNKNOWN,D
54159264,11/18/2008,04:45:00,,(null),26.0,11/18/2008,341,PETIT LARCENY,338.0,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,FOOD SUPERMARKET,N.Y. POLICE DEPT,0,(null),(null),(null),993535.0,232379.0,(null),(null),(null),,40.804498,-73.966458,"(40.804498, -73.966458)",PATROL BORO MAN NORTH,(null),(null),UNKNOWN,D
53902813,11/06/2008,21:45:00,,(null),40.0,11/06/2008,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1009213.0,234812.0,(null),BLACK,F,,40.811147,-73.909821,"(40.811147, -73.909821)",PATROL BORO BRONX,(null),<18,WHITE HISPANIC,F
44920649,03/29/2008,15:20:00,03/29/2008,15:29:00,108.0,03/29/2008,235,DANGEROUS DRUGS,567.0,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,QUEENS,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1000752.0,210212.0,(null),(null),(null),,40.74364454,-73.94044733,"(40.74364454, -73.94044733)",PATROL BORO QUEENS NORTH,(null),(null),UNKNOWN,E
47951446,07/02/2008,13:00:00,07/02/2008,13:05:00,46.0,07/02/2008,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1009499.0,252082.0,(null),(null),(null),,40.858547,-73.908721,"(40.858547, -73.908721)",PATROL BORO BRONX,(null),(null),UNKNOWN,D
47341333,06/04/2008,09:00:00,06/11/2008,17:00:00,61.0,06/17/2008,109,GRAND LARCENY,405.0,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),998496.0,159919.0,(null),(null),(null),,40.605607,-73.948692,"(40.605607, -73.948692)",PATROL BORO BKLYN SOUTH,(null),25-44,WHITE,M
46937989,06/03/2008,02:30:00,06/03/2008,02:40:00,90.0,06/03/2008,351,CRIMINAL MISCHIEF & RELATED OF,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,REAR OF,CONSTRUCTION SITE,N.Y. POLICE DEPT,0,(null),MARKHAM GARDENS,(null),993638.0,198152.0,(null),(null),(null),,40.710555,-73.966135,"(40.710555, -73.966135)",PATROL BORO BKLYN NORTH,(null),(null),UNKNOWN,D
51244481,09/09/2008,18:30:00,,(null),79.0,09/09/2008,341,PETIT LARCENY,321.0,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),998486.0,187457.0,(null),UNKNOWN,(null),,40.681192,-73.948673,"(40.681192, -73.948673)",PATROL BORO BKLYN NORTH,(null),25-44,BLACK,M
45501919,02/01/2008,17:00:00,04/10/2008,20:00:00,108.0,04/10/2008,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1005892.0,211134.0,(null),UNKNOWN,M,,40.746164,-73.921892,"(40.746164, -73.921892)",PATROL BORO QUEENS NORTH,(null),65+,WHITE,M
47315504,06/16/2008,22:00:00,06/16/2008,22:10:00,70.0,06/16/2008,578,HARRASSMENT 2,638.0,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),993003.0,168542.0,45-64,WHITE,M,,40.629282,-73.968465,"(40.629282, -73.968465)",PATROL BORO BKLYN SOUTH,(null),<18,WHITE,F
52029513,10/07/2008,20:00:00,10/07/2008,20:15:00,69.0,10/07/2008,351,CRIMINAL MISCHIEF & RELATED OF,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1009332.0,172903.0,(null),UNKNOWN,(null),,40.641221,-73.90962,"(40.641221, -73.90962)",PATROL BORO BKLYN SOUTH,(null),(null),UNKNOWN,M
47971730,07/02/2008,17:50:00,,(null),79.0,07/02/2008,105,ROBBERY,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",ATTEMPTED,FELONY,BROOKLYN,(null),STREET,N.Y. POLICE DEPT,0,(null),(null),(null),1001384.0,188443.0,(null),BLACK HISPANIC,M,,40.68389264,-73.93822197,"(40.68389264, -73.93822197)",PATROL BORO BKLYN NORTH,(null),<18,BLACK,M
37741429,01/14/2008,18:00:00,,(null),40.0,01/14/2008,578,HARRASSMENT 2,637.0,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1008437.0,238022.0,25-44,BLACK HISPANIC,M,,40.819959,-73.912611,"(40.819959, -73.912611)",PATROL BORO BRONX,(null),25-44,WHITE HISPANIC,F
38839041,01/01/2001,00:00:00,01/28/2008,14:08:00,44.0,01/28/2008,340,FRAUDS,718.0,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1005018.0,238862.0,(null),UNKNOWN,(null),,40.822273,-73.924961,"(40.822273, -73.924961)",PATROL BORO BRONX,(null),45-64,WHITE HISPANIC,M
38270002,01/23/2008,00:39:00,01/23/2008,03:00:00,63.0,01/23/2008,361,OFF. AGNST PUB ORD SENSBLTY &,639.0,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,(null),(null),(null),1005616.0,166563.0,(null),WHITE HISPANIC,(null),,40.62383,-73.92303,"(40.62383, -73.92303)",PATROL BORO BKLYN SOUTH,(null),45-64,WHITE,F
